ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked
0,0,0,1567064333,227,31,0,5,0,1,1,1,0,0,1567065448,1567064595,175,8,5,1,0,0,0,0,1567057776,1539,3,1567065448,0,0
0,0,0,1567064333,228,31,0,5,0,1,1,1,0,0,1567065452,1567064595,176,8,5,1,0,0,0,0,1567036651,0,103,4,5,1
0,0,0,1567064333,228,31,0,5,0,1,1,1,0,0,1567065453,1567064595,176,8,5,1,0,0,0,0,1567057776,1540,3,1,0,0
0,0,0,1567064333,229,31,0,5,0,1,1,1,0,0,1567065457,1567064595,177,8,5,1,0,0,0,0,1567036651,1,103,4,5,1
0,0,0,1567064333,229,31,0,5,0,1,1,1,0,0,1567065458,1567064595,177,8,5,1,0,0,0,0,1567057776,1541,3,1,0,0
0,0,0,1567064333,230,31,0,5,0,1,1,1,0,0,1567065462,1567064595,178,8,5,1,0,0,0,0,1567036651,2,103,4,5,1
0,0,0,1567064333,230,31,0,5,0,1,1,1,0,0,1567065463,1567064595,178,8,5,1,0,0,0,0,1567057776,1542,3,1,0,0
0,0,0,1567064333,231,31,0,5,0,1,1,1,0,0,1567065467,1567064595,179,8,5,1,0,0,0,0,1567036651,3,103,4,5,1
0,0,0,1567064333,231,31,0,5,0,1,1,1,0,0,1567065468,1567064595,179,8,5,1,0,0,0,0,1567057776,1543,3,1,0,0
0,0,0,1567064333,232,31,0,5,0,1,1,1,0,0,1567065472,1567064595,180,8,5,1,0,0,0,0,1567036651,4,103,4,5,1
0,0,0,1567064333,232,31,0,5,0,1,1,1,0,0,1567065473,1567064595,180,8,5,1,0,0,0,0,1567057776,1544,3,1,0,0
0,0,0,1567064333,233,31,0,5,0,1,1,1,0,0,1567065477,1567064595,181,8,5,1,0,0,0,0,1567036651,5,103,4,5,1
0,0,0,1567064333,233,31,0,5,0,1,1,1,0,0,1567065478,1567064595,181,8,5,1,0,0,0,0,1567057776,1545,3,1,0,0
0,0,0,1567064333,234,31,0,5,0,1,1,1,0,0,1567065482,1567064595,182,8,5,1,0,0,0,0,1567036651,6,103,4,5,1
0,0,0,1567064333,234,31,0,5,0,1,1,1,0,0,1567065483,1567064595,182,8,5,1,0,0,0,0,1567057776,1546,3,1,0,0
0,0,0,1567064333,235,31,0,5,0,1,1,1,0,0,1567065487,1567064595,183,8,5,1,0,0,0,0,1567036651,7,103,4,5,1
0,0,0,1567064333,235,31,0,5,0,1,1,1,0,0,1567065488,1567064595,183,8,5,1,0,0,0,0,1567057776,1547,3,1,0,0
0,0,0,1567064333,236,31,0,5,0,1,1,1,0,0,1567065492,1567064595,184,8,5,1,0,0,0,0,1567036651,8,103,4,5,1
0,0,0,1567064333,236,31,0,5,0,1,1,1,0,0,1567065493,1567064595,184,8,5,1,0,0,0,0,1567057776,1548,3,1,0,0
0,0,0,1567064333,237,31,0,5,0,1,1,1,0,0,1567065498,1567064595,185,8,5,1,0,0,0,0,1567057776,1549,3,5,0,0
0,0,0,1567064333,238,31,0,5,0,1,1,1,0,0,1567065503,1567064595,186,8,5,1,0,0,0,0,1567057776,1550,3,5,0,0
0,0,0,1567064333,239,31,0,5,0,1,1,1,0,0,1567065508,1567064595,187,8,5,1,0,0,0,0,1567057776,1551,3,5,0,0
0,0,0,1567064333,240,31,0,5,0,1,1,1,0,0,1567065513,1567064595,188,8,5,1,0,0,0,0,1567057776,1552,3,5,0,0
0,0,0,1567064333,241,31,0,5,0,1,1,1,0,0,1567065518,1567064595,189,8,5,1,0,0,0,0,1567057776,1553,3,5,0,0
