ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked,IA,IB,IC,VA,VB,VC
0,0,1,1567063254,10,21,0,5,0,0,0,0,0,0,1567063280,1567059919,677,2,5,1,1,0,0,0,1567034409,14,4,2,8,1,4294967084,4294967084,4294967084,4294966216,4387,5486
0,0,1,1567063254,10,21,0,5,0,0,0,0,0,0,1567063283,1567059919,677,2,5,1,0,0,0,0,1567057776,1106,3,3,0,0,4294967084,4294967084,4294967084,7658,4294965141,4294965133
0,0,1,1567063254,11,21,0,5,0,0,0,0,0,0,1567063285,1567059919,678,2,5,1,1,0,0,0,1567034409,15,4,2,8,1,4294967084,4294967084,4294967084,4294966202,4294961813,4294959625
0,0,1,1567063254,11,21,0,5,0,0,0,0,0,0,1567063288,1567059919,678,2,5,1,0,0,0,0,1567057776,1107,3,3,0,0,4294967084,4294967084,4294967084,5451,4355,6522
0,0,1,1567063254,12,21,0,5,0,0,0,0,0,0,1567063290,1567059919,679,2,5,1,1,0,0,0,1567034409,16,4,2,8,1,4294967084,4294967084,4294967084,6556,4372,2184
0,0,1,1567063254,12,21,0,5,0,0,0,0,0,0,1567063293,1567059919,679,2,5,1,0,0,0,0,1567057776,1108,3,3,0,0,4294967084,4294967084,4294967084,4294961801,4294965098,4294967273
0,0,1,1567063254,13,21,0,5,0,0,0,0,0,0,1567063295,1567059919,680,2,5,1,1,0,0,0,1567034409,17,4,2,8,1,4294967084,4294967084,4294967084,4294966179,4294965103,4294961795
0,0,1,1567063254,13,21,0,5,0,0,0,0,0,0,1567063298,1567059919,680,2,5,1,0,0,0,0,1567057776,1109,3,3,0,0,4294967084,4294967084,4294966999,4294964015,4294966232,4294961834
0,0,1,1567063254,14,21,0,5,0,0,0,0,0,0,1567063300,1567059919,681,2,5,1,1,0,0,0,1567034409,18,4,2,8,1,4294967084,4294967084,4294967084,4389,4388,5482
0,0,1,1567063254,14,21,0,5,0,0,0,0,0,0,1567063303,1567059919,681,2,5,1,0,0,0,0,1567057776,1110,3,3,0,0,4294967084,4294967084,4294967084,4294965107,4294964010,4294965106
0,0,1,1567063254,15,21,0,5,0,0,0,0,0,0,1567063305,1567059919,682,2,5,1,1,0,0,0,1567034409,19,4,2,8,1,4294967084,4294967084,4294967084,6590,4294966205,9878
0,0,1,1567063254,15,21,0,5,0,0,0,0,0,0,1567063308,1567059919,682,2,5,1,0,0,0,0,1567057776,1111,3,3,0,0,4294967084,4294967084,4294967084,4294965069,4294967294,4294965110
0,0,1,1567063254,16,21,0,5,0,0,0,0,0,0,1567063310,1567059919,683,2,5,1,1,0,0,0,1567034409,20,4,2,8,1,4294967084,4294967084,4294967084,4294966199,4294966200,4294965107
0,0,1,1567063254,16,21,0,5,0,0,0,0,0,0,1567063313,1567059919,683,2,5,1,0,0,0,0,1567057776,1112,3,3,0,0,4294967084,4294967084,4294966929,6576,4391,9864
0,0,1,1567063254,17,21,0,5,0,0,0,0,0,0,1567063318,1567059919,684,2,5,1,0,0,0,0,1567057776,1113,3,5,0,0,4294967084,4294967084,4294967084,4294967272,4294965095,4294964003
0,0,1,1567063254,18,21,0,5,0,0,0,0,0,0,1567063323,1567059919,685,2,5,1,0,0,0,0,1567057776,1114,3,5,0,0,4294967084,4294967084,4294967084,5475,4294967295,3282
0,0,1,1567063254,19,21,0,5,0,0,0,0,0,0,1567063328,1567059919,686,2,5,1,0,0,0,0,1567057776,1115,3,5,0,0,4294967084,4294967084,4294967084,4378,4294967295,4294967294
0,0,1,1567063254,20,21,0,5,0,0,0,0,0,0,1567063333,1567059919,687,2,5,1,0,0,0,0,1567057776,1116,3,5,0,0,4294967084,4294967084,4294967084,7688,4294965105,12078
0,0,1,1567063254,21,21,0,5,0,0,0,0,0,0,1567063338,1567059919,688,2,5,1,0,0,0,0,1567057776,1117,3,5,0,0,4294967084,4294967084,4294967084,3287,2191,4384
