ITA Abnormal pressure,ITA Device Abnormal,ITA Run Abnormal,ITA UTC,ITA sqNum,ITA stNum,ITA synchronization exception,ITA time interval,ITS Blocking reclosing,ITS BreakA,ITS BreakB,ITS BreakC,ITS Breaker TP Position,ITS TEST,ITS Timestamp,ITS UTC,ITS sqNum,ITS stNum,ITS time interval,LPD Blocking protection,LPD BreakA,LPD BreakB,LPD BreakC,LPD TEST,LPD UTC,LPD sqNum,LPD stNum,LPD time interval,Type of attack,Whether attacked,IA,IB,IC,VA,VB,VC
0,0,0,1567390411,3166,10,0,10,0,0,0,0,0,0,1567406218,1567406013,45,131,10,1,0,0,0,0,1567406013,46,39,10,11,2,4294967084,4294967084,4294967084,4294964021,4294965104,4294964020
0,0,0,1567390411,3168,10,0,10,0,0,0,0,0,0,1567406228,1567406013,47,131,10,1,0,0,0,0,1567406013,48,39,10,11,2,4294967084,4294967084,4294967084,5476,4294967295,8765
0,0,0,1567390411,3170,10,0,10,0,0,0,0,0,0,1567406238,1567406013,49,131,10,1,0,0,0,0,1567406013,50,39,10,11,2,4294967000,4294967084,4294967084,4294966205,4294966194,4294963995
0,0,0,1567390411,3171,10,0,5,0,0,0,0,0,0,1567406244,1567406244,0,132,6,1,0,0,0,0,1567406013,51,39,5,11,2,4294967084,4294967084,4294967084,12058,8773,5481
0,0,0,1567390411,3172,10,0,5,0,1,1,1,0,0,1567406249,1567406244,5,137,5,1,0,0,0,0,1567406013,52,39,5,11,2,4294967084,4294967084,4294967084,16796110,4280194936,4292881046
0,0,0,1567390411,3173,10,0,5,0,1,1,1,0,0,1567406254,1567406244,6,137,5,1,0,0,0,0,1567406013,53,39,5,11,2,4294967084,4294967084,4294967084,4291821878,4280824875,17215458
0,0,0,1567390411,3174,10,0,5,0,1,1,1,0,0,1567406259,1567406244,7,137,5,1,0,0,0,0,1567406013,54,39,5,11,2,4294967084,4294967084,4294967084,11024430,7206237,4276763051
0,0,0,1567390411,3175,10,0,5,0,1,1,1,0,0,1567406264,1567406244,8,137,5,1,0,0,0,0,1567406013,55,39,5,11,2,4294967084,4294967084,4294967084,4278550839,1194722,15220723
0,0,0,1567390411,3176,10,0,5,0,1,1,1,0,0,1567406269,1567406244,9,137,5,1,0,0,0,0,1567406013,56,39,5,11,2,4294967084,4294967084,4294967084,2614804,4277857176,14410828
0,0,0,1567390411,3177,10,0,5,0,0,0,0,0,0,1567406274,1567406274,0,138,5,1,0,0,0,0,1567406274,5,42,6,11,2,4294967084,4294967084,4294967084,4277159996,12665160,5237521
0,0,0,1567390411,3179,10,0,10,0,0,0,0,0,0,1567406284,1567406274,6,142,10,1,0,0,0,0,1567406274,7,42,10,11,2,4294967084,4294967084,4294967084,16065363,4279063038,4294704236
0,0,0,1567390411,3181,10,0,10,0,0,0,0,0,0,1567406294,1567406274,8,142,10,1,0,0,0,0,1567406274,9,42,10,11,2,4294967084,4294967084,4294967084,4287372829,4284197220,18333841
0,0,0,1567390411,3183,10,0,10,0,0,0,0,0,0,1567406304,1567406274,10,142,10,1,0,0,0,0,1567406274,11,42,10,11,2,4294967084,4294967084,4294967084,3579870,4277430095,13861852
0,0,0,1567390411,3185,10,0,10,0,0,0,0,0,0,1567406314,1567406274,12,142,10,1,0,0,0,0,1567406274,13,42,10,11,2,4294967084,4294967084,4294967084,4294964007,4294967293,4294965101
0,0,0,1567390411,3187,10,0,10,0,0,0,0,0,0,1567406324,1567406274,14,142,10,1,0,0,0,0,1567406274,15,42,10,11,2,4294967084,4294967084,4294967084,4294964008,4294967294,4294962911
0,0,0,1567390411,3189,10,0,10,0,0,0,0,0,0,1567406334,1567406274,16,142,10,1,0,0,0,0,1567406274,17,42,10,11,2,4294967084,4294967084,4294967084,13110,5482,7664
0,0,0,1567390411,3191,10,0,10,0,0,0,0,0,0,1567406344,1567406274,18,142,10,1,0,0,0,0,1567406274,19,42,10,11,2,4294967084,4294967084,4294967084,13125,5485,10973
0,0,0,1567390411,3193,10,0,10,0,0,0,0,0,0,1567406354,1567406274,20,142,10,1,0,0,0,0,1567406274,21,42,10,11,2,4294967084,4294967084,4294967084,4294964024,2185,4294962935
0,0,0,1567390411,3195,10,0,10,0,0,0,0,0,0,1567406364,1567406274,22,142,10,1,0,0,0,0,1567406274,23,42,10,11,2,4294967084,4294967084,4294967084,4294967289,4294962935,4294962951
0,0,0,1567390411,3197,10,0,10,0,0,0,0,0,0,1567406374,1567406274,24,142,10,1,0,0,0,0,1567406274,25,42,10,11,2,4294967084,4294967084,4294967084,4294962917,4294966227,4294966213
0,0,0,1567390411,3199,10,0,10,0,0,0,0,0,0,1567406384,1567406274,26,142,10,1,0,0,0,0,1567406274,27,42,10,11,2,4294967084,4294967084,4294967084,5440,8685,6518
0,0,0,1567390411,3201,10,0,10,0,0,0,0,0,0,1567406394,1567406274,28,142,10,1,0,0,0,0,1567406274,29,42,10,11,2,4294967084,4294967084,4294967084,4294967292,4294966209,4294967279
0,0,0,1567390411,3203,10,0,10,0,0,0,0,0,0,1567406404,1567406274,30,142,10,1,0,0,0,0,1567406274,31,42,10,11,2,4294967084,4294967084,4294967084,5471,4294966193,10951
0,0,0,1567390411,3205,10,0,10,0,0,0,0,0,0,1567406414,1567406274,32,142,10,1,0,0,0,0,1567406274,33,42,10,11,2,4294967084,4294967084,4294967084,4294960757,4294966209,4294958598
